,SITEID,YEAR,STATE,122,141,36,1,176,5,24,123,124,61,190,37,12,26,243,111,152,70,209,53,59,4,21,43,23,38,250,29,206,216,225,13,87,2,3,239,60,31,50,49,68,67,241,254,224,235,0,10,22,30,32,33,34,39,46,51,55,56,62,171,204,212,221,223,230,233,234,253
46,Freeport,2011,IL,55.6,0,0,0,26.8,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.7,0.1,0,0.1,5.6,0,0,0.1,3.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
47,Freeport,2012,IL,61.4,0,0,0,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.8,0.1,0,0.1,3.7,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Freeport,2013,IL,56.7,0,0,0,18.9,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.9,0.1,0,0.1,3.7,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Joilet,2008,IL,11.8,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,3.2,7.6,6.4,0.2,0.2,0,36.6,0,0,0,21.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Joilet,2009,IL,13,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.4,6.5,0.2,0.3,0,32.1,0,0,0,19.6,8.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
51,Joilet,2010,IL,18.5,0,0,0,4.2,0,0,0,0,0,0,0.2,0,0,0,0,0,2.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,5.9,5.8,0.3,0.3,0,34.8,0,0,0,22.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Joilet,2011,IL,10.3,0,0,0,12.8,0,0,0,0,0,0,0.6,0,0,0,0,0,3.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,3.5,5.7,6,0.3,0.3,0.1,35.7,0,0,0,19.7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Joilet,2012,IL,17.6,0,0,0,5.1,0,0,0,0,0,0,0.5,0,0.3,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,5.5,6.1,0.4,0.3,0.1,32.8,0,0,0,22.8,3.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0
54,Joilet,2013,IL,13.6,0,0,0,7.3,0,0,0,0,0,0,2.5,0,0,0,0,0,1.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,6,0.3,0.3,0.1,24.7,0,0,0,22.7,11.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0
55,Metamora,2008,IL,47.9,0,0,0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.6,3,0.1,0,0,0.4,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Metamora,2009,IL,56.6,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5,2.7,0,0,0,0.2,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Metamora,2010,IL,44.2,0,0,0,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.3,2.7,0.1,0,0.1,0.2,0,0,0,5.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
58,Metamora,2011,IL,58.3,0,0,0,32.8,0,0,0,0,0,0,1.2,0,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,1.6,3.1,0.2,0,0,0.2,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Metamora,2012,IL,49.5,0,0,0,38.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.2,2.5,0.2,0,0,0.2,0,0,0,6.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
60,Metamora,2013,IL,48,0,0,0,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,2.6,0.1,0,0,0.2,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Monmouth,2008,IL,49.5,0,0,0,32.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.2,0,0,0,3.6,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Monmouth,2009,IL,49.8,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,1.9,0,0,0,3.5,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Monmouth,2010,IL,50.2,0,0,0,36.8,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.9,0.1,0,0,3.1,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Monmouth,2011,IL,43.4,0,0,0,41.9,0,0,0,0,0,0,3.3,0,0,0,0,0,2.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3.1,0,0,0,0.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
65,Monmouth,2012,IL,53.4,0,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,2,0.1,0,0,3.1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Monmouth,2013,IL,42.3,0,0,0,42,0,0,0,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1.9,0.1,0,0,3.1,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,MorrisIL,2008,IL,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12.3,58.6,12.8,4.9,0.1,5.6,0,0,0,4.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
68,MorrisIL,2009,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,10.9,57.5,14.5,5.1,0,6,0,0,0,5.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
69,MorrisIL,2010,IL,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,14.1,53,13.7,5.7,0.1,6,0,0,0,6.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
70,MorrisIL,2011,IL,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,15.7,52.1,14.3,5.9,0,5.9,0,0,0,5.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,MorrisIL,2012,IL,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,14.4,52.7,15,5.9,0,4.6,0,0,0,5.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
72,MorrisIL,2013,IL,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15.1,52.2,14.8,5.9,0.1,4.4,0,0,0,5.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Perry,2008,IL,29.9,0,0,0,9.6,0,0,0,0,0,0,0.7,0,1.1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.1,3.8,0.1,0,0,27.7,0,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Perry,2009,IL,38.1,0,0,0,6.2,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,4,0.2,0,0,27.8,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
